time,open,high,low,close,volume
2025-12-07 20:00:00+00:00,4228.10009765625,4236.5,4224.5,4230.60009765625,3767
2025-12-08 00:00:00+00:00,4231.2001953125,4241.7998046875,4204.7998046875,4238.7001953125,16643
2025-12-08 04:00:00+00:00,4238.7998046875,4247.89990234375,4208.5,4235.7001953125,12928
2025-12-08 08:00:00+00:00,4235.7998046875,4246.0,4203.39990234375,4237.7001953125,18383
2025-12-08 12:00:00+00:00,4237.60009765625,4245.10009765625,4175.5,4211.7998046875,53661
2025-12-08 16:00:00+00:00,4211.5,4227.0,4182.89990234375,4216.10009765625,31984
2025-12-08 20:00:00+00:00,4216.2001953125,4224.7998046875,4214.0,4223.7998046875,5689
2025-12-09 00:00:00+00:00,4223.7998046875,4227.60009765625,4190.7001953125,4223.7998046875,17123
2025-12-09 04:00:00+00:00,4223.7001953125,4224.7001953125,4177.7001953125,4209.7001953125,27330
2025-12-09 08:00:00+00:00,4209.89990234375,4242.2998046875,4181.5,4232.10009765625,29044
2025-12-09 12:00:00+00:00,4232.39990234375,4246.0,4198.7001953125,4242.0,54345
2025-12-09 16:00:00+00:00,4242.2998046875,4251.7001953125,4205.2998046875,4241.39990234375,38142
2025-12-09 20:00:00+00:00,4241.10009765625,4245.10009765625,4209.0,4238.7001953125,6043
2025-12-10 00:00:00+00:00,4239.0,4247.89990234375,4216.60009765625,4235.0,14384
2025-12-10 04:00:00+00:00,4234.89990234375,4242.60009765625,4229.7001953125,4231.2001953125,13855
2025-12-10 08:00:00+00:00,4231.10009765625,4234.7998046875,4215.2998046875,4225.60009765625,20944
2025-12-10 12:00:00+00:00,4225.5,4235.2998046875,4190.7998046875,4222.10009765625,39672
2025-12-10 16:00:00+00:00,4222.10009765625,4249.0,4183.60009765625,4245.7001953125,63391
2025-12-10 20:00:00+00:00,4245.60009765625,4268.7998046875,4233.7998046875,4261.60009765625,26390
2025-12-11 00:00:00+00:00,4261.7001953125,4277.7001953125,4224.0,4244.60009765625,31212
2025-12-11 04:00:00+00:00,4244.10009765625,4246.2001953125,4214.2998046875,4243.5,16701
2025-12-11 08:00:00+00:00,4243.7001953125,4253.89990234375,4216.60009765625,4238.10009765625,17894
2025-12-11 12:00:00+00:00,4238.10009765625,4291.2001953125,4217.39990234375,4285.2998046875,75497
2025-12-11 16:00:00+00:00,4285.39990234375,4317.2998046875,4255.0,4302.60009765625,64927
2025-12-11 20:00:00+00:00,4302.39990234375,4313.5,4277.0,4305.89990234375,11176
2025-12-12 00:00:00+00:00,4305.7001953125,4310.0,4276.39990234375,4301.2998046875,16761
2025-12-12 04:00:00+00:00,4301.2998046875,4321.10009765625,4289.0,4317.60009765625,16643
2025-12-12 08:00:00+00:00,4317.5,4376.5,4315.0,4374.2001953125,53514
2025-12-12 12:00:00+00:00,4374.39990234375,4387.7998046875,4308.0,4320.10009765625,106801
2025-12-12 16:00:00+00:00,4320.2998046875,4336.10009765625,4260.0,4328.7001953125,75740
2025-12-12 20:00:00+00:00,4328.60009765625,4335.0,4302.7001953125,4329.7998046875,10424
2025-12-14 20:00:00+00:00,4337.2998046875,4339.2998046875,4332.60009765625,4333.89990234375,3005
2025-12-15 00:00:00+00:00,4334.0,4361.7998046875,4308.2998046875,4359.89990234375,18686
2025-12-15 04:00:00+00:00,4359.5,4380.5,4340.89990234375,4372.39990234375,20683
2025-12-15 08:00:00+00:00,4372.2001953125,4384.2998046875,4345.60009765625,4376.60009765625,21120
2025-12-15 12:00:00+00:00,4376.89990234375,4382.60009765625,4327.2001953125,4349.89990234375,69613
2025-12-15 16:00:00+00:00,4350.0,4350.5,4292.89990234375,4342.89990234375,58216
2025-12-15 20:00:00+00:00,4342.7998046875,4343.2998046875,4303.89990234375,4333.10009765625,8873
2025-12-16 00:00:00+00:00,4333.2001953125,4345.2998046875,4307.2001953125,4317.2001953125,26481
2025-12-16 04:00:00+00:00,4317.2998046875,4318.89990234375,4270.5,4313.39990234375,17109
2025-12-16 08:00:00+00:00,4313.2998046875,4315.10009765625,4301.0,4306.7998046875,22813
2025-12-16 12:00:00+00:00,4306.7001953125,4367.89990234375,4304.89990234375,4351.7998046875,84010
2025-12-16 16:00:00+00:00,4352.10009765625,4355.7001953125,4318.7001953125,4341.39990234375,46818
2025-12-16 20:00:00+00:00,4341.10009765625,4344.7998046875,4302.89990234375,4336.89990234375,6994
2025-12-17 00:00:00+00:00,4336.7001953125,4356.39990234375,4320.2998046875,4353.2001953125,19286
2025-12-17 04:00:00+00:00,4353.5,4373.60009765625,4324.2001953125,4348.10009765625,23642
2025-12-17 08:00:00+00:00,4347.7998046875,4352.60009765625,4325.0,4345.89990234375,19288
2025-12-17 12:00:00+00:00,4346.10009765625,4383.60009765625,4344.7001953125,4361.60009765625,83635
2025-12-17 16:00:00+00:00,4361.7001953125,4378.5,4332.7001953125,4369.2998046875,49485
2025-12-17 20:00:00+00:00,4369.2998046875,4379.39990234375,4366.89990234375,4371.0,8042
2025-12-18 00:00:00+00:00,4371.0,4375.10009765625,4355.2001953125,4363.39990234375,15065
2025-12-18 04:00:00+00:00,4363.60009765625,4368.7001953125,4358.5,4362.60009765625,10867
2025-12-18 08:00:00+00:00,4362.5,4363.7001953125,4351.0,4357.60009765625,20182
2025-12-18 12:00:00+00:00,4357.60009765625,4375.7001953125,4338.0,4370.2001953125,79186
2025-12-18 16:00:00+00:00,4370.0,4409.5,4352.60009765625,4357.2001953125,94800
2025-12-18 20:00:00+00:00,4357.7998046875,4370.39990234375,4356.7998046875,4366.5,6364
2025-12-19 00:00:00+00:00,4366.7001953125,4367.2001953125,4336.2998046875,4345.7998046875,21600
2025-12-19 04:00:00+00:00,4346.0,4358.0,4344.2998046875,4350.39990234375,10758
2025-12-19 08:00:00+00:00,4350.5,4362.39990234375,4349.2001953125,4357.10009765625,14354
2025-12-19 12:00:00+00:00,4357.2998046875,4382.5,4349.7998046875,4381.2998046875,62782
2025-12-19 16:00:00+00:00,4381.2998046875,4389.0,4374.60009765625,4376.2001953125,40528
2025-12-19 20:00:00+00:00,4376.39990234375,4387.2998046875,4367.7998046875,4387.2998046875,9746
2025-12-21 20:00:00+00:00,4373.2998046875,4386.2001953125,4372.7998046875,4385.2998046875,4151
2025-12-22 00:00:00+00:00,4385.2998046875,4427.2998046875,4385.2001953125,4425.10009765625,32272
2025-12-22 04:00:00+00:00,4425.10009765625,4453.0,4423.7001953125,4447.10009765625,31053
2025-12-22 08:00:00+00:00,4446.89990234375,4449.60009765625,4439.10009765625,4443.7998046875,21335
2025-12-22 12:00:00+00:00,4443.7001953125,4471.10009765625,4439.5,4467.2001953125,61634
2025-12-22 16:00:00+00:00,4467.2001953125,4477.7001953125,4463.5,4469.0,36320
2025-12-22 20:00:00+00:00,4468.89990234375,4494.2001953125,4467.0,4492.2998046875,10358
2025-12-23 00:00:00+00:00,4492.10009765625,4530.7998046875,4490.60009765625,4519.89990234375,36940
2025-12-23 04:00:00+00:00,4519.7998046875,4522.2001953125,4502.60009765625,4519.10009765625,21047
2025-12-23 08:00:00+00:00,4519.10009765625,4526.2998046875,4510.0,4525.7998046875,20368
2025-12-23 12:00:00+00:00,4525.5,4529.2998046875,4457.7001953125,4485.7998046875,95170
2025-12-23 16:00:00+00:00,4485.89990234375,4524.60009765625,4482.5,4519.10009765625,53179
2025-12-23 20:00:00+00:00,4519.2001953125,4540.60009765625,4512.2001953125,4533.89990234375,8495
2025-12-24 00:00:00+00:00,4534.10009765625,4555.10009765625,4496.5,4521.10009765625,40044
2025-12-24 04:00:00+00:00,4521.2998046875,4528.7001953125,4518.7998046875,4524.89990234375,3079
2025-12-24 12:00:00+00:00,4516.10009765625,4518.2001953125,4474.2998046875,4484.7998046875,34235
2025-12-24 16:00:00+00:00,4484.60009765625,4513.39990234375,4482.2001953125,4505.60009765625,19313
2025-12-26 04:00:00+00:00,4538.7998046875,4549.7998046875,4535.7001953125,4540.60009765625,11601
2025-12-26 08:00:00+00:00,4540.2998046875,4554.0,4531.2001953125,4538.2001953125,15577
2025-12-26 12:00:00+00:00,4538.0,4581.10009765625,4533.10009765625,4580.10009765625,53263
2025-12-26 16:00:00+00:00,4580.2998046875,4584.0,4543.39990234375,4554.89990234375,48695
2025-12-26 20:00:00+00:00,4554.7998046875,4566.39990234375,4552.5,4552.7001953125,10569
2025-12-28 20:00:00+00:00,4570.5,4571.7998046875,4549.5,4550.89990234375,9145
2025-12-29 00:00:00+00:00,4551.0,4551.89990234375,4490.2998046875,4541.10009765625,42597
2025-12-29 04:00:00+00:00,4540.7998046875,4542.5,4463.2998046875,4496.10009765625,35898
2025-12-29 08:00:00+00:00,4495.7001953125,4510.5,4454.39990234375,4466.2001953125,40435
2025-12-29 12:00:00+00:00,4466.39990234375,4488.7001953125,4316.0,4343.10009765625,117693
2025-12-29 16:00:00+00:00,4343.0,4365.60009765625,4332.7998046875,4354.2001953125,47658
2025-12-29 20:00:00+00:00,4354.39990234375,4363.2001953125,4338.7998046875,4361.2001953125,10595
2025-12-30 00:00:00+00:00,4361.10009765625,4383.0,4339.0,4373.7998046875,27350
2025-12-30 04:00:00+00:00,4373.7998046875,4398.5,4371.7001953125,4388.2998046875,20848
2025-12-30 08:00:00+00:00,4388.60009765625,4407.5,4366.60009765625,4399.60009765625,23460
2025-12-30 12:00:00+00:00,4399.7998046875,4420.5,4370.5,4381.89990234375,58301
2025-12-30 16:00:00+00:00,4381.7001953125,4397.7998046875,4352.39990234375,4364.0,38129
2025-12-30 20:00:00+00:00,4364.0,4370.60009765625,4338.10009765625,4350.89990234375,12874
2025-12-31 00:00:00+00:00,4351.2998046875,4384.89990234375,4344.7001953125,4360.39990234375,27374
2025-12-31 04:00:00+00:00,4360.7998046875,4363.5,4284.2998046875,4342.7001953125,37771
2025-12-31 08:00:00+00:00,4343.0,4349.0,4315.5,4323.7998046875,22301
2025-12-31 12:00:00+00:00,4323.89990234375,4367.7998046875,4315.0,4350.89990234375,34919
2025-12-31 16:00:00+00:00,4351.10009765625,4353.39990234375,4320.39990234375,4323.89990234375,24968
2025-12-31 20:00:00+00:00,4324.2001953125,4338.10009765625,4316.7998046875,4332.10009765625,7439
2026-01-02 04:00:00+00:00,4386.0,4395.5,4383.5,4394.7001953125,10767
2026-01-02 08:00:00+00:00,4394.60009765625,4411.7998046875,4392.60009765625,4405.5,18336
2026-01-02 12:00:00+00:00,4405.2001953125,4414.7998046875,4341.39990234375,4346.5,53339
2026-01-02 16:00:00+00:00,4346.7001953125,4348.60009765625,4319.7001953125,4328.10009765625,38723
2026-01-02 20:00:00+00:00,4328.2998046875,4342.7001953125,4327.39990234375,4329.60009765625,6246
2026-01-04 20:00:00+00:00,4368.7998046875,4385.39990234375,4363.2998046875,4381.39990234375,8207
2026-01-05 00:00:00+00:00,4381.89990234375,4430.7001953125,4379.2998046875,4408.7998046875,34191
2026-01-05 04:00:00+00:00,4408.60009765625,4436.10009765625,4406.10009765625,4431.2001953125,23564
2026-01-05 08:00:00+00:00,4431.39990234375,4451.7001953125,4422.2001953125,4430.7001953125,30116
2026-01-05 12:00:00+00:00,4430.5,4467.60009765625,4407.0,4459.0,64833
2026-01-05 16:00:00+00:00,4458.7998046875,4465.7998046875,4443.2001953125,4450.89990234375,33793
2026-01-05 20:00:00+00:00,4450.7001953125,4471.60009765625,4447.0,4450.7001953125,7513
2026-01-06 00:00:00+00:00,4450.60009765625,4478.89990234375,4437.89990234375,4478.2998046875,20137
2026-01-06 04:00:00+00:00,4478.2998046875,4485.2001953125,4460.2001953125,4469.2998046875,18035
2026-01-06 08:00:00+00:00,4468.5,4486.0,4452.5,4474.10009765625,26858
2026-01-06 12:00:00+00:00,4474.10009765625,4501.7998046875,4464.10009765625,4488.5,54459
2026-01-06 16:00:00+00:00,4488.39990234375,4503.7001953125,4481.7001953125,4492.2001953125,36022
2026-01-06 20:00:00+00:00,4492.10009765625,4512.39990234375,4491.60009765625,4504.60009765625,7318
2026-01-07 00:00:00+00:00,4504.7998046875,4506.89990234375,4471.2998046875,4485.7001953125,24129
2026-01-07 04:00:00+00:00,4485.60009765625,4487.0,4451.5,4470.7998046875,26857
2026-01-07 08:00:00+00:00,4470.7001953125,4485.0,4456.2001953125,4456.89990234375,17519
2026-01-07 12:00:00+00:00,4457.2998046875,4464.2001953125,4432.89990234375,4456.60009765625,73967
2026-01-07 16:00:00+00:00,4456.2998046875,4478.39990234375,4453.7998046875,4466.7998046875,43124
2026-01-07 20:00:00+00:00,4466.7998046875,4473.2001953125,4459.89990234375,4472.2001953125,7921
2026-01-08 00:00:00+00:00,4472.0,4475.2001953125,4441.7001953125,4448.2001953125,19267
2026-01-08 04:00:00+00:00,4448.2998046875,4448.7001953125,4423.60009765625,4438.60009765625,23047
2026-01-08 08:00:00+00:00,4438.5,4443.2998046875,4427.39990234375,4431.0,17479
2026-01-08 12:00:00+00:00,4430.89990234375,4465.7001953125,4415.0,4463.5,64371
2026-01-08 16:00:00+00:00,4463.60009765625,4475.7998046875,4453.7001953125,4460.89990234375,49382
2026-01-08 20:00:00+00:00,4460.7998046875,4493.7001953125,4460.2998046875,4485.2998046875,15905
2026-01-09 00:00:00+00:00,4485.60009765625,4486.89990234375,4461.7998046875,4472.7998046875,17728
2026-01-09 04:00:00+00:00,4473.10009765625,4486.0,4466.60009765625,4479.2998046875,13819
2026-01-09 08:00:00+00:00,4478.7998046875,4486.39990234375,4472.7998046875,4484.2998046875,15243
2026-01-09 12:00:00+00:00,4484.2001953125,4527.0,4467.0,4521.5,74850
2026-01-09 16:00:00+00:00,4521.7998046875,4523.7998046875,4491.39990234375,4508.2998046875,62612
2026-01-09 20:00:00+00:00,4508.0,4520.2998046875,4506.7998046875,4517.89990234375,9312
2026-01-11 20:00:00+00:00,4538.10009765625,4555.0,4531.39990234375,4550.10009765625,7488
2026-01-12 00:00:00+00:00,4550.0,4612.7001953125,4546.2998046875,4582.60009765625,55332
2026-01-12 04:00:00+00:00,4582.7998046875,4599.7998046875,4574.7998046875,4597.7998046875,21720
2026-01-12 08:00:00+00:00,4597.7001953125,4609.60009765625,4589.60009765625,4594.7998046875,25791
2026-01-12 12:00:00+00:00,4595.0,4638.2001953125,4587.60009765625,4630.89990234375,84943
2026-01-12 16:00:00+00:00,4630.89990234375,4640.5,4609.7998046875,4620.60009765625,70139
2026-01-12 20:00:00+00:00,4620.5,4621.2001953125,4586.39990234375,4607.60009765625,13078
2026-01-13 00:00:00+00:00,4607.5,4608.7001953125,4584.2998046875,4603.10009765625,18752
2026-01-13 04:00:00+00:00,4603.39990234375,4611.2001953125,4582.7998046875,4589.10009765625,19804
2026-01-13 08:00:00+00:00,4588.89990234375,4605.39990234375,4587.7998046875,4596.89990234375,22448
2026-01-13 12:00:00+00:00,4597.0,4644.0,4586.2001953125,4627.60009765625,88744
2026-01-13 16:00:00+00:00,4627.7001953125,4629.5,4589.5,4605.2998046875,74873
2026-01-13 20:00:00+00:00,4605.2998046875,4606.5,4576.7001953125,4603.89990234375,17543
2026-01-14 00:00:00+00:00,4604.39990234375,4638.89990234375,4604.39990234375,4636.5,25040
2026-01-14 04:00:00+00:00,4636.60009765625,4647.60009765625,4624.7001953125,4639.7001953125,31822
2026-01-14 08:00:00+00:00,4639.89990234375,4646.7001953125,4628.39990234375,4638.5,28365
2026-01-14 12:00:00+00:00,4638.60009765625,4650.10009765625,4605.89990234375,4624.7998046875,82450
2026-01-14 16:00:00+00:00,4624.89990234375,4650.5,4607.7001953125,4646.7001953125,92849
2026-01-14 20:00:00+00:00,4646.7001953125,4649.2001953125,4607.2001953125,4619.60009765625,26820
2026-01-15 00:00:00+00:00,4619.39990234375,4622.89990234375,4584.5,4596.10009765625,42866
2026-01-15 04:00:00+00:00,4595.7998046875,4618.0,4584.60009765625,4606.10009765625,24310
2026-01-15 08:00:00+00:00,4606.39990234375,4627.0,4602.2001953125,4623.39990234375,24884
2026-01-15 12:00:00+00:00,4623.2998046875,4624.89990234375,4584.0,4620.2001953125,63423
2026-01-15 16:00:00+00:00,4620.0,4630.10009765625,4605.7001953125,4620.0,47380
2026-01-15 20:00:00+00:00,4620.2001953125,4625.5,4604.2001953125,4614.60009765625,10862
2026-01-16 00:00:00+00:00,4614.2001953125,4615.10009765625,4594.60009765625,4599.39990234375,23248
